city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Höchstadt an der Aisch,Hochstadt an der Aisch,49.7056,10.8058,Germany,DE,DEU,Bavaria,,14063,1276346402
Aßlar,Asslar,50.5833,8.4667,Germany,DE,DEU,Hesse,,14043,1276224828
Mittegroßefehn,Mittegrossefehn,53.3833,7.5833,Germany,DE,DEU,Lower Saxony,,14029,1276224109
Schneeberg,Schneeberg,50.5942,12.6456,Germany,DE,DEU,Saxony,,14028,1276764942
Friesenheim,Friesenheim,48.3731,7.8833,Germany,DE,DEU,Baden-Württemberg,,14023,1276429859
Rotenburg an der Fulda,Rotenburg an der Fulda,50.995,9.7272,Germany,DE,DEU,Hesse,,14020,1276092129
Wittstock,Wittstock,53.1633,12.4856,Germany,DE,DEU,Brandenburg,minor,13994,1276000618
Ettenheim,Ettenheim,48.2556,7.8119,Germany,DE,DEU,Baden-Württemberg,,13985,1276445594
Haßfurt,Hassfurt,50.0353,10.5123,Germany,DE,DEU,Bavaria,minor,13982,1276364933
Hünxe,Hunxe,51.6417,6.7672,Germany,DE,DEU,North Rhine-Westphalia,,13980,1276346440
Lübben (Spreewald),Lubben (Spreewald),51.95,13.9,Germany,DE,DEU,Brandenburg,minor,13967,1276964065
Jessen,Jessen,51.7917,12.9556,Germany,DE,DEU,Saxony-Anhalt,,13966,1276478113
Bad Soden-Salmünster,Bad Soden-Salmunster,50.2833,9.3667,Germany,DE,DEU,Hesse,,13960,1276069295
Hilpoltstein,Hilpoltstein,49.1833,11.1833,Germany,DE,DEU,Bavaria,,13953,1276036036
Lauchhammer,Lauchhammer,51.4693,13.7632,Germany,DE,DEU,Brandenburg,,13951,1276576746
Michendorf,Michendorf,52.3129,13.0292,Germany,DE,DEU,Brandenburg,,13950,1276652646
Sankt Leon-Rot,Sankt Leon-Rot,49.2653,8.5986,Germany,DE,DEU,Baden-Württemberg,,13948,1276660837
Quakenbrück,Quakenbruck,52.6772,7.9575,Germany,DE,DEU,Lower Saxony,,13947,1276336549
Krumbach,Krumbach,48.2431,10.3633,Germany,DE,DEU,Bavaria,,13940,1276275014
Grünberg,Grunberg,50.6,8.95,Germany,DE,DEU,Hesse,,13940,1276207612
Hohenstein-Ernstthal,Hohenstein-Ernstthal,50.8,12.7167,Germany,DE,DEU,Saxony,,13937,1276671628
Philippsburg,Philippsburg,49.2369,8.4547,Germany,DE,DEU,Baden-Württemberg,,13910,1276006660
Bebra,Bebra,50.9711,9.7903,Germany,DE,DEU,Hesse,,13908,1276742603
Neu Travemünde,Neu Travemunde,53.9606,10.8692,Germany,DE,DEU,Schleswig-Holstein,,13903,1276380388
Markt Schwaben,Markt Schwaben,48.1917,11.8681,Germany,DE,DEU,Bavaria,,13901,1276009835
Oberhaching,Oberhaching,48.0167,11.5833,Germany,DE,DEU,Bavaria,,13900,1276103002
Denzlingen,Denzlingen,48.0683,7.8825,Germany,DE,DEU,Baden-Württemberg,,13899,1276127515
Lauterbach,Lauterbach,50.6378,9.3944,Germany,DE,DEU,Hesse,minor,13883,1276435243
Eichstätt,Eichstatt,48.8885,11.1968,Germany,DE,DEU,Bavaria,minor,13867,1276205721
Frankenberg,Frankenberg,50.9108,13.0378,Germany,DE,DEU,Saxony,,13862,1276762731
Holzgerlingen,Holzgerlingen,48.6392,9.0108,Germany,DE,DEU,Baden-Württemberg,,13841,1276703274
Asperg,Asperg,48.9064,9.1414,Germany,DE,DEU,Baden-Württemberg,,13836,1276656917
Löningen,Loningen,52.736,7.7579,Germany,DE,DEU,Lower Saxony,,13823,1276522371
Meerane,Meerane,50.8519,12.4636,Germany,DE,DEU,Saxony,,13797,1276923420
Spaichingen,Spaichingen,48.0758,8.7378,Germany,DE,DEU,Baden-Württemberg,,13795,1276488091
Beelitz,Beelitz,52.2333,12.9667,Germany,DE,DEU,Brandenburg,,13794,1276861998
Bad Dürrheim,Bad Durrheim,48.0167,8.5333,Germany,DE,DEU,Baden-Württemberg,,13793,1276778010
Angermünde,Angermunde,53.0333,14,Germany,DE,DEU,Brandenburg,,13775,1276588063
Sendenhorst,Sendenhorst,51.8439,7.8278,Germany,DE,DEU,North Rhine-Westphalia,,13760,1276094140
Pegnitz,Pegnitz,49.7564,11.545,Germany,DE,DEU,Bavaria,,13741,1276197483
Meckenbeuren,Meckenbeuren,47.7,9.5625,Germany,DE,DEU,Baden-Württemberg,,13723,1276323112
Biedenkopf,Biedenkopf,50.9128,8.5322,Germany,DE,DEU,Hesse,,13717,1276705045
Barßel,Barssel,53.1703,7.7467,Germany,DE,DEU,Lower Saxony,minor,13706,1276212188
Pfarrkirchen,Pfarrkirchen,48.4419,12.9443,Germany,DE,DEU,Bavaria,minor,13694,1276885935
Beverstedt,Beverstedt,53.434,8.8183,Germany,DE,DEU,Lower Saxony,minor,13694,1276723766
Rommerskirchen,Rommerskirchen,51.0347,6.6914,Germany,DE,DEU,North Rhine-Westphalia,,13688,1276832668
Marienheide,Marienheide,51.0833,7.5333,Germany,DE,DEU,North Rhine-Westphalia,,13681,1276546142
Gräfelfing,Grafelfing,48.1189,11.4289,Germany,DE,DEU,Bavaria,,13673,1276126852
Wanzleben,Wanzleben,52.0667,11.4333,Germany,DE,DEU,Saxony-Anhalt,,13669,1276538835
Haselünne,Haselunne,52.6667,7.4667,Germany,DE,DEU,Lower Saxony,,13663,1276706458
Pfullendorf,Pfullendorf,47.9242,9.2567,Germany,DE,DEU,Baden-Württemberg,,13654,1276345734
Bergen,Bergen,54.4167,13.4333,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,13650,1276083334
Genthin,Genthin,52.4067,12.1592,Germany,DE,DEU,Saxony-Anhalt,,13646,1276284209
Eppstein,Eppstein,50.1401,8.392,Germany,DE,DEU,Hesse,,13645,1276417820
Neckargemünd,Neckargemund,49.3939,8.7975,Germany,DE,DEU,Baden-Württemberg,,13629,1276103353
Tauberbischofsheim,Tauberbischofsheim,49.6225,9.6628,Germany,DE,DEU,Baden-Württemberg,minor,13621,1276697756
Wiesmoor,Wiesmoor,53.4,7.7333,Germany,DE,DEU,Lower Saxony,minor,13610,1276001031
Bedburg,Bedburg,51.7667,6.1833,Germany,DE,DEU,North Rhine-Westphalia,,13607,1276539122
Schmölln,Schmolln,50.895,12.3564,Germany,DE,DEU,Thuringia,,13607,1276498002
Schermbeck,Schermbeck,51.695,6.8756,Germany,DE,DEU,North Rhine-Westphalia,,13565,1276572969
Lappersdorf,Lappersdorf,49.0525,12.0903,Germany,DE,DEU,Bavaria,,13524,1276955440
Neustadt,Neustadt,49.58,10.6089,Germany,DE,DEU,Bavaria,minor,13523,1276596771
Bad Salzdetfurth,Bad Salzdetfurth,52.0578,10.0058,Germany,DE,DEU,Lower Saxony,,13523,1276420532
Bad Laasphe,Bad Laasphe,50.9303,8.4167,Germany,DE,DEU,North Rhine-Westphalia,,13504,1276330247
Hettstedt,Hettstedt,51.645,11.5111,Germany,DE,DEU,Saxony-Anhalt,,13498,1276039853
Wentorf bei Hamburg,Wentorf bei Hamburg,53.4931,10.2533,Germany,DE,DEU,Hamburg,minor,13493,1276516107
Weinsberg,Weinsberg,49.1519,9.2858,Germany,DE,DEU,Baden-Württemberg,,13468,1276634003
Dinklage,Dinklage,52.6622,8.125,Germany,DE,DEU,Lower Saxony,,13468,1276444417
Sulingen,Sulingen,52.6667,8.8,Germany,DE,DEU,Lower Saxony,,13430,1276180018
Wolfhagen,Wolfhagen,51.3272,9.1709,Germany,DE,DEU,Hesse,,13411,1276757955
Weilburg,Weilburg,50.4833,8.25,Germany,DE,DEU,Hesse,,13395,1276833970
Ubstadt-Weiher,Ubstadt-Weiher,49.1656,8.625,Germany,DE,DEU,Baden-Württemberg,,13388,1276999466
Gangelt,Gangelt,50.9831,6,Germany,DE,DEU,North Rhine-Westphalia,,13388,1276133418
Schüttorf,Schuttorf,52.3167,7.2167,Germany,DE,DEU,Lower Saxony,,13387,1276950675
Velen,Velen,51.8939,6.9897,Germany,DE,DEU,North Rhine-Westphalia,,13381,1276638227
Ergolding,Ergolding,48.5833,12.1667,Germany,DE,DEU,Bavaria,,13378,1276980704
Bischofsheim,Bischofsheim,49.989,8.355,Germany,DE,DEU,Hesse,,13362,1276670052
Saarwellingen,Saarwellingen,49.3542,6.805,Germany,DE,DEU,Saarland,,13347,1276467371
Hösbach,Hosbach,50,9.2,Germany,DE,DEU,Bavaria,,13323,1276827182
Östringen,Ostringen,49.2194,8.7108,Germany,DE,DEU,Baden-Württemberg,,13299,1276810660
Olfen,Olfen,51.7086,7.38,Germany,DE,DEU,North Rhine-Westphalia,,13298,1276474415
Beverungen,Beverungen,51.6628,9.3725,Germany,DE,DEU,North Rhine-Westphalia,,13277,1276597510
Zehdenick,Zehdenick,52.9831,13.3331,Germany,DE,DEU,Brandenburg,minor,13267,1276607810
Cremlingen,Cremlingen,52.2489,10.6542,Germany,DE,DEU,Lower Saxony,,13266,1276495554
Schleiden,Schleiden,50.5331,6.4667,Germany,DE,DEU,North Rhine-Westphalia,,13233,1276198974
Roding,Roding,49.1936,12.5192,Germany,DE,DEU,Bavaria,,13224,1276027598
Fehmarnsund,Fehmarnsund,54.4368,11.1975,Germany,DE,DEU,Schleswig-Holstein,,13218,1276306503
Wickede,Wickede,51.4964,7.8658,Germany,DE,DEU,North Rhine-Westphalia,,13213,1276828839
Brieselang,Brieselang,52.5833,13,Germany,DE,DEU,Brandenburg,,13204,1276596392
Sankt Georgen im Schwarzwald,Sankt Georgen im Schwarzwald,48.1247,8.3308,Germany,DE,DEU,Baden-Württemberg,,13203,1276384519
Rosbach vor der Höhe,Rosbach vor der Hohe,50.2986,8.7006,Germany,DE,DEU,Hesse,,13199,1276636774
Mutterstadt,Mutterstadt,49.4417,8.3561,Germany,DE,DEU,Rhineland-Palatinate,,13191,1276681342
Hüllhorst,Hullhorst,52.2833,8.6667,Germany,DE,DEU,North Rhine-Westphalia,,13189,1276646127
Treuchtlingen,Treuchtlingen,48.9547,10.9083,Germany,DE,DEU,Bavaria,,13181,1276141545
Herbrechtingen,Herbrechtingen,48.6253,10.1739,Germany,DE,DEU,Baden-Württemberg,,13179,1276327261
Trebur,Trebur,49.9242,8.4092,Germany,DE,DEU,Hesse,,13162,1276689795
Barsbüttel,Barsbuttel,53.5667,10.1667,Germany,DE,DEU,Hamburg,minor,13148,1276921067
Ketsch,Ketsch,49.3658,8.5336,Germany,DE,DEU,Baden-Württemberg,,13141,1276661701
Wehr,Wehr,47.6331,7.9042,Germany,DE,DEU,Baden-Württemberg,,13113,1276432205
Wasserburg am Inn,Wasserburg am Inn,48.0608,12.2333,Germany,DE,DEU,Bavaria,,13112,1276900487
Kirchheim bei München,Kirchheim bei Munchen,48.1766,11.7556,Germany,DE,DEU,Bavaria,,13094,1276864694
Hadamar,Hadamar,50.45,8.05,Germany,DE,DEU,Hesse,,13093,1276022783
Unterpfaffenhofen,Unterpfaffenhofen,48.124,11.3655,Germany,DE,DEU,Bavaria,,13088,1276708986
Manching,Manching,48.7186,11.4972,Germany,DE,DEU,Bavaria,,13083,1276452710
Wächtersbach,Wachtersbach,50.2667,9.3,Germany,DE,DEU,Hesse,,13061,1276414935
Linnich,Linnich,50.9789,6.2678,Germany,DE,DEU,North Rhine-Westphalia,,13056,1276427998
Hungen,Hungen,50.4731,8.8996,Germany,DE,DEU,Hesse,,13033,1276067778
Roßdorf,Rossdorf,49.8583,8.7556,Germany,DE,DEU,Hesse,,13025,1276485958
Scheeßel,Scheessel,53.1706,9.4831,Germany,DE,DEU,Lower Saxony,minor,13019,1276647577
Bohmte,Bohmte,52.3667,8.3167,Germany,DE,DEU,Lower Saxony,,13019,1276943763
Fuldatal,Fuldatal,51.3484,9.5256,Germany,DE,DEU,Hesse,,13016,1276357406
Twistringen,Twistringen,52.8,8.65,Germany,DE,DEU,Lower Saxony,minor,12952,1276091874
Rödental,Rodental,50.2883,11.0276,Germany,DE,DEU,Bavaria,,12947,1276302053
Wadersloh,Wadersloh,51.7386,8.2514,Germany,DE,DEU,North Rhine-Westphalia,,12927,1276176692
Besigheim,Besigheim,48.9989,9.1414,Germany,DE,DEU,Baden-Württemberg,,12923,1276386454
Neunkirchen,Neunkirchen,50.7861,8.0056,Germany,DE,DEU,North Rhine-Westphalia,,12909,1276694320
Quierschied,Quierschied,49.3167,7.05,Germany,DE,DEU,Saarland,,12896,1276003316
Möckern,Mockern,52.1405,11.9533,Germany,DE,DEU,Saxony-Anhalt,,12885,1276562892
Peißenberg,Peissenberg,47.795,11.0603,Germany,DE,DEU,Bavaria,,12881,1276277124
Feuchtwangen,Feuchtwangen,49.1667,10.3167,Germany,DE,DEU,Bavaria,,12875,1276691065
Alpen,Alpen,51.575,6.5125,Germany,DE,DEU,North Rhine-Westphalia,,12870,1276474767
Bad Doberan,Bad Doberan,54.1065,11.8986,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,12854,1276361039
Gärtringen,Gartringen,48.6408,8.9006,Germany,DE,DEU,Baden-Württemberg,,12852,1276667329
Spiesen-Elversberg,Spiesen-Elversberg,49.3167,7.1331,Germany,DE,DEU,Saarland,,12843,1276068112
Hessisch Lichtenau,Hessisch Lichtenau,51.2,9.7167,Germany,DE,DEU,Hesse,,12798,1276002742
Winterberg,Winterberg,51.195,8.53,Germany,DE,DEU,North Rhine-Westphalia,,12792,1276682144
Herzberg am Harz,Herzberg am Harz,51.6556,10.3394,Germany,DE,DEU,Lower Saxony,,12783,1276001736
Hersbruck,Hersbruck,49.5081,11.4328,Germany,DE,DEU,Bavaria,,12772,1276272170
Schongau,Schongau,47.8124,10.8966,Germany,DE,DEU,Bavaria,,12769,1276690057
Wietmarschen,Wietmarschen,52.5331,7.1331,Germany,DE,DEU,Lower Saxony,minor,12766,1276669327
Bad Windsheim,Bad Windsheim,49.5,10.4167,Germany,DE,DEU,Bavaria,,12766,1276120612
Sulz am Neckar,Sulz am Neckar,48.3628,8.6317,Germany,DE,DEU,Baden-Württemberg,,12760,1276239131
Bad Urach,Bad Urach,48.4932,9.3989,Germany,DE,DEU,Baden-Württemberg,,12755,1276416917
Kaufungen,Kaufungen,51.2811,9.6186,Germany,DE,DEU,Hesse,,12752,1276899210
Velten,Velten,52.6914,13.1753,Germany,DE,DEU,Brandenburg,,12733,1276342323
Tamm,Tamm,48.9217,9.1206,Germany,DE,DEU,Baden-Württemberg,,12726,1276203630
Ladenburg,Ladenburg,49.4719,8.6092,Germany,DE,DEU,Baden-Württemberg,,12704,1276610621
Graben-Neudorf,Graben-Neudorf,49.1592,8.4894,Germany,DE,DEU,Baden-Württemberg,,12688,1276955602
Jüterbog,Juterbog,51.9933,13.0728,Germany,DE,DEU,Brandenburg,,12661,1276769458
Blaubeuren,Blaubeuren,48.4119,9.785,Germany,DE,DEU,Baden-Württemberg,,12657,1276939647
Bad Abbach,Bad Abbach,48.9333,12.05,Germany,DE,DEU,Bavaria,,12654,1276008199
Brunsbüttel,Brunsbuttel,53.8964,9.1386,Germany,DE,DEU,Schleswig-Holstein,minor,12651,1276581579
Bretzfeld,Bretzfeld,49.1833,9.4333,Germany,DE,DEU,Baden-Württemberg,,12645,1276507113
Steinheim,Steinheim,51.8658,9.0944,Germany,DE,DEU,North Rhine-Westphalia,,12643,1276434002
Vilsbiburg,Vilsbiburg,48.4475,12.3475,Germany,DE,DEU,Bavaria,,12621,1276843205
Hirschaid,Hirschaid,49.8199,10.9879,Germany,DE,DEU,Bavaria,,12607,1276140159
Altenstadt,Altenstadt,50.2856,8.945,Germany,DE,DEU,Hesse,,12601,1276344597
Niefern-Öschelbronn,Niefern-Oschelbronn,48.9164,8.7842,Germany,DE,DEU,Baden-Württemberg,,12600,1276349542
Gladenbach,Gladenbach,50.7681,8.5828,Germany,DE,DEU,Hesse,,12594,1276762551
Borken,Borken,51.0491,9.2793,Germany,DE,DEU,Hesse,,12565,1276883772
Röthenbach an der Pegnitz,Rothenbach an der Pegnitz,49.4847,11.2475,Germany,DE,DEU,Bavaria,,12565,1276836579
Geeste,Geeste,52.6,7.2667,Germany,DE,DEU,Lower Saxony,,12554,1276185356
Wünnenberg,Wunnenberg,51.5167,8.7,Germany,DE,DEU,North Rhine-Westphalia,,12546,1276918694
Emstek,Emstek,52.8167,8.15,Germany,DE,DEU,Lower Saxony,minor,12545,1276929642
Dossenheim,Dossenheim,49.4492,8.6722,Germany,DE,DEU,Baden-Württemberg,,12534,1276116472
Bad Sassendorf,Bad Sassendorf,51.5831,8.1667,Germany,DE,DEU,North Rhine-Westphalia,,12528,1276292004
Ebersberg,Ebersberg,48.0833,11.9667,Germany,DE,DEU,Bavaria,minor,12527,1276452047
Edemissen,Edemissen,52.3856,10.2606,Germany,DE,DEU,Lower Saxony,,12522,1276000727
Neuenburg am Rhein,Neuenburg am Rhein,47.8147,7.5619,Germany,DE,DEU,Baden-Württemberg,,12520,1276286003
Waltershausen,Waltershausen,50.8975,10.5558,Germany,DE,DEU,Thuringia,,12512,1276892683
Neuhausen auf den Fildern,Neuhausen auf den Fildern,48.6844,9.2744,Germany,DE,DEU,Baden-Württemberg,,12485,1276361118
Preußisch Oldendorf,Preussisch Oldendorf,52.2833,8.5,Germany,DE,DEU,North Rhine-Westphalia,,12456,1276631008
Laichingen,Laichingen,48.4897,9.6861,Germany,DE,DEU,Baden-Württemberg,,12447,1276291281
Zella-Mehlis,Zella-Mehlis,50.6597,10.6669,Germany,DE,DEU,Thuringia,,12445,1276496702
Wernau,Wernau,48.6886,9.4222,Germany,DE,DEU,Baden-Württemberg,,12443,1276040712
Gaimersheim,Gaimersheim,48.8167,11.3667,Germany,DE,DEU,Bavaria,,12436,1276719449
Ludwigslust,Ludwigslust,53.3332,11.5023,Germany,DE,DEU,Mecklenburg-Western Pomerania,,12420,1276582763
Enkesen,Enkesen,51.5006,7.975,Germany,DE,DEU,North Rhine-Westphalia,,12398,1276726975
Titisee-Neustadt,Titisee-Neustadt,47.9122,8.2147,Germany,DE,DEU,Baden-Württemberg,,12395,1276001947
Jork,Jork,53.5344,9.6817,Germany,DE,DEU,Lower Saxony,minor,12395,1276599000
Issum,Issum,51.5389,6.4236,Germany,DE,DEU,North Rhine-Westphalia,,12391,1276091414
Anklam,Anklam,53.85,13.6833,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,12363,1276192154
Gaildorf,Gaildorf,49,9.7667,Germany,DE,DEU,Baden-Württemberg,,12361,1276657591
Apen,Apen,53.2214,7.8097,Germany,DE,DEU,Lower Saxony,minor,12359,1276951356
Hagenow,Hagenow,53.4317,11.1931,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,12344,1276783883
Essenbach,Essenbach,48.6167,12.2167,Germany,DE,DEU,Bavaria,,12340,1276545666
Zetel,Zetel,53.4197,7.9742,Germany,DE,DEU,Lower Saxony,minor,12318,1276995932
Rosdorf,Rosdorf,51.5,9.9,Germany,DE,DEU,Lower Saxony,,12310,1276587321
Rielasingen-Worblingen,Rielasingen-Worblingen,47.7347,8.8401,Germany,DE,DEU,Baden-Württemberg,,12307,1276133236
Bad Freienwalde,Bad Freienwalde,52.7856,14.0325,Germany,DE,DEU,Brandenburg,,12296,1276111750
Maxhütte-Haidhof,Maxhutte-Haidhof,49.2,12.1,Germany,DE,DEU,Bavaria,,12278,1276703973
Dinkelsbühl,Dinkelsbuhl,49.0708,10.3194,Germany,DE,DEU,Bavaria,,12272,1276514661
Burladingen,Burladingen,48.2903,9.1094,Germany,DE,DEU,Baden-Württemberg,,12263,1276159850
Linkenheim-Hochstetten,Linkenheim-Hochstetten,49.1261,8.41,Germany,DE,DEU,Baden-Württemberg,,12243,1276585901
Osterhofen,Osterhofen,48.7,13.0167,Germany,DE,DEU,Bavaria,,12237,1276874172
Teningen,Teningen,48.1269,7.8103,Germany,DE,DEU,Baden-Württemberg,,12234,1276711820
Meitingen,Meitingen,48.5333,10.8333,Germany,DE,DEU,Bavaria,,12227,1276827144
Haaren,Haaren,50.7956,6.1269,Germany,DE,DEU,North Rhine-Westphalia,,12216,1276965294
Havixbeck,Havixbeck,51.9778,7.4167,Germany,DE,DEU,North Rhine-Westphalia,,12215,1276193299
Oftersheim,Oftersheim,49.3706,8.5847,Germany,DE,DEU,Baden-Württemberg,,12211,1276500222
Olching,Olching,48.2,11.3333,Germany,DE,DEU,Bavaria,,12187,1276458023
Tholey,Tholey,49.4833,7.0333,Germany,DE,DEU,Saarland,,12186,1276082414
Frohburg,Frohburg,51.0561,12.555,Germany,DE,DEU,Saxony,,12186,1276859230
Nordstemmen,Nordstemmen,52.1605,9.7839,Germany,DE,DEU,Lower Saxony,,12150,1276522767
Durmersheim,Durmersheim,48.9383,8.2769,Germany,DE,DEU,Baden-Württemberg,,12142,1276764193
Hallbergmoos,Hallbergmoos,48.3333,11.75,Germany,DE,DEU,Bavaria,,12140,1276167916
Bad Fallingbostel,Bad Fallingbostel,52.8675,9.6967,Germany,DE,DEU,Lower Saxony,minor,12119,1276618111
Miesbach,Miesbach,47.789,11.8338,Germany,DE,DEU,Bavaria,minor,12109,1276609193
Möhnesee,Mohnesee,51.4958,8.1306,Germany,DE,DEU,North Rhine-Westphalia,,12106,1276279418
Wolgast,Wolgast,54.05,13.7667,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,12092,1276669762
Mettlach,Mettlach,49.4917,6.5972,Germany,DE,DEU,Saarland,,12087,1276284656
Steinheim am der Murr,Steinheim am der Murr,48.9667,9.2833,Germany,DE,DEU,Baden-Württemberg,,12082,1276793728
Sassenburg,Sassenburg,52.5167,10.6333,Germany,DE,DEU,Lower Saxony,,12055,1276886023
Gundelfingen,Gundelfingen,48.0425,7.8657,Germany,DE,DEU,Baden-Württemberg,,12052,1276046048
Mettingen,Mettingen,52.3167,7.7806,Germany,DE,DEU,North Rhine-Westphalia,,12041,1276290048
Heddesheim,Heddesheim,49.5053,8.6033,Germany,DE,DEU,Baden-Württemberg,,12031,1276190557
Lehre,Lehre,52.3167,10.6667,Germany,DE,DEU,Lower Saxony,,12029,1276041656
Perleberg,Perleberg,53.0667,11.8667,Germany,DE,DEU,Brandenburg,minor,12026,1276426476
Erkner,Erkner,52.4167,13.75,Germany,DE,DEU,Brandenburg,,12008,1276566171
Lauenburg,Lauenburg,53.3758,10.5589,Germany,DE,DEU,Schleswig-Holstein,minor,11999,1276704232
Oberschleißheim,Oberschleissheim,48.25,11.5667,Germany,DE,DEU,Bavaria,,11984,1276407892
Wolnzach,Wolnzach,48.6,11.6167,Germany,DE,DEU,Bavaria,,11983,1276311526
Welver,Welver,51.6167,7.9583,Germany,DE,DEU,North Rhine-Westphalia,,11976,1276989258
Unterföhring,Unterfohring,48.1917,11.6528,Germany,DE,DEU,Bavaria,,11957,1276741944
Oberderdingen,Oberderdingen,49.0625,8.8019,Germany,DE,DEU,Baden-Württemberg,,11956,1276945487
Neustadt,Neustadt,51.0283,14.2178,Germany,DE,DEU,Saxony,,11929,1276897254
Murnau am Staffelsee,Murnau am Staffelsee,47.6833,11.2,Germany,DE,DEU,Bavaria,,11918,1276454269
Peiting,Peiting,47.7955,10.9295,Germany,DE,DEU,Bavaria,,11903,1276001531
Monschau,Monschau,50.55,6.25,Germany,DE,DEU,North Rhine-Westphalia,,11895,1276023228
Hemsbach,Hemsbach,49.5903,8.6564,Germany,DE,DEU,Baden-Württemberg,,11884,1276078759
Lauffen am Neckar,Lauffen am Neckar,49.0764,9.1567,Germany,DE,DEU,Baden-Württemberg,,11863,1276145495
Burgthann,Burgthann,49.3563,11.3176,Germany,DE,DEU,Bavaria,,11860,1276619152
Raesfeld,Raesfeld,51.7667,6.8333,Germany,DE,DEU,North Rhine-Westphalia,,11859,1276150873
Pößneck,Possneck,50.7,11.6,Germany,DE,DEU,Thuringia,,11858,1276601734
Leutenbach,Leutenbach,48.8883,9.3914,Germany,DE,DEU,Baden-Württemberg,,11856,1276324506
Kronshagen,Kronshagen,54.3333,10.0833,Germany,DE,DEU,Schleswig-Holstein,minor,11854,1276781907
Gerstetten,Gerstetten,48.6225,10.0206,Germany,DE,DEU,Baden-Württemberg,,11852,1276822325
Rangsdorf,Rangsdorf,52.2831,13.4331,Germany,DE,DEU,Brandenburg,,11846,1276090863
Neuenrade,Neuenrade,51.2839,7.78,Germany,DE,DEU,North Rhine-Westphalia,,11835,1276329110
Langgöns,Langgons,50.5,8.6667,Germany,DE,DEU,Hesse,,11817,1276380215
Ostrhauderfehn,Ostrhauderfehn,53.1394,7.6169,Germany,DE,DEU,Lower Saxony,minor,11811,1276456715
Bad Dürrenberg,Bad Durrenberg,51.2955,12.0658,Germany,DE,DEU,Saxony-Anhalt,,11801,1276847644
Billerbeck,Billerbeck,51.9792,7.295,Germany,DE,DEU,North Rhine-Westphalia,,11790,1276001817
Wolmirstedt,Wolmirstedt,52.25,11.6167,Germany,DE,DEU,Saxony-Anhalt,,11782,1276525433
Limburgerhof,Limburgerhof,49.4222,8.3919,Germany,DE,DEU,Rhineland-Palatinate,,11781,1276445051
Geisenheim,Geisenheim,49.9831,7.9656,Germany,DE,DEU,Rhineland-Palatinate,,11776,1276461244
Hauzenberg,Hauzenberg,48.6517,13.6236,Germany,DE,DEU,Bavaria,,11775,1276386776
Leingarten,Leingarten,49.15,9.1167,Germany,DE,DEU,Baden-Württemberg,,11772,1276343480
Oestrich-Winkel,Oestrich-Winkel,50.0085,8.0199,Germany,DE,DEU,Hesse,,11769,1276526238
Drolshagen,Drolshagen,51.0237,7.7772,Germany,DE,DEU,North Rhine-Westphalia,,11766,1276163887
Eichenau,Eichenau,48.1667,11.3167,Germany,DE,DEU,Bavaria,,11765,1276298284
Kissing,Kissing,48.3,10.9833,Germany,DE,DEU,Bavaria,,11764,1276554705
Walldürn,Walldurn,49.5831,9.3681,Germany,DE,DEU,Baden-Württemberg,,11760,1276425115
Waldniel,Waldniel,51.2131,6.2731,Germany,DE,DEU,North Rhine-Westphalia,,11750,1276111710
Lindenberg im Allgäu,Lindenberg im Allgau,47.6031,9.8861,Germany,DE,DEU,Bavaria,,11741,1276413375
Pritzwalk,Pritzwalk,53.1497,12.1831,Germany,DE,DEU,Brandenburg,minor,11736,1276349904
Harrislee,Harrislee,54.7972,9.3764,Germany,DE,DEU,Schleswig-Holstein,minor,11733,1276177135
Geisenfeld,Geisenfeld,48.6843,11.6123,Germany,DE,DEU,Bavaria,,11729,1276340970
Schwaigern,Schwaigern,49.1333,9.05,Germany,DE,DEU,Baden-Württemberg,,11726,1276311065
Marktheidenfeld,Marktheidenfeld,49.85,9.6,Germany,DE,DEU,Bavaria,,11724,1276902218
Mömbris,Mombris,50.0667,9.1667,Germany,DE,DEU,Bavaria,,11718,1276210948
Scharbeutz,Scharbeutz,54.0214,10.7456,Germany,DE,DEU,Schleswig-Holstein,minor,11704,1276805857
Zwönitz,Zwonitz,50.6303,12.8133,Germany,DE,DEU,Saxony,,11702,1276062398
Fallersleben,Fallersleben,52.4189,10.7169,Germany,DE,DEU,Lower Saxony,,11697,1276398324
Bopfingen,Bopfingen,48.8569,10.3522,Germany,DE,DEU,Baden-Württemberg,,11696,1276407317
Ostbevern,Ostbevern,52.0389,7.8458,Germany,DE,DEU,North Rhine-Westphalia,,11690,1276717272
Hildburghausen,Hildburghausen,50.4261,10.7289,Germany,DE,DEU,Thuringia,minor,11682,1276098756
Schwieberdingen,Schwieberdingen,48.8778,9.075,Germany,DE,DEU,Baden-Württemberg,,11658,1276325701
Bad Nenndorf,Bad Nenndorf,52.3369,9.3786,Germany,DE,DEU,Lower Saxony,,11629,1276123356
Sinzheim,Sinzheim,48.7619,8.1669,Germany,DE,DEU,Baden-Württemberg,,11610,1276428146
Bad Schwalbach,Bad Schwalbach,50.1401,8.0694,Germany,DE,DEU,Hesse,minor,11602,1276875328
